id,name,point
18848,Carrefour market,POINT(5.55180289651227 50.99458860041497)
18860,OKay,POINT(3.64539065814801 50.9915226703349)
18863,Lidl,POINT(4.43685651578675 51.1370804633645)
18868,Lidl,POINT(3.4638558110450557 51.20343343862013)
18879,Lidl,POINT(4.212721979795604 51.12676043869064)
18887,Lidl,POINT(3.020433870187707 50.77642432483712)
18890,Lidl,POINT(3.681624100000014 51.07415589969314)
18901,Lidl,POINT(3.871172499999984 50.777389299692466)
18904,Carrefour market,POINT(4.626467200000017 51.056218899693086)
18909,Colruyt,POINT(4.1378023 51.1503959996933)
18910,OKay,POINT(4.711435700000006 50.99636979969295)
18913,Lidl,POINT(4.366843800000018 51.1064951996932)
18923,Lidl,POINT(5.36518350000001 50.980756599692924)
18930,Lidl,POINT(4.831020999676619 51.23348906012882)
18943,Lidl,POINT(2.9689801999999865 51.090021599693145)
18948,Carrefour market,POINT(4.388170900000001 50.87354309969266)
18952,Colruyt,POINT(4.831436900000012 51.03299299969302)
18956,Carrefour market,POINT(4.4469812 51.12690979969325)
18960,Colruyt,POINT(4.4766298999999865 51.04529249877222)
18962,Lidl,POINT(4.363533516498186 51.32923552871258)
18963,Carrefour market,POINT(4.407845700000004 51.09892609992331)
18966,Colruyt,POINT(5.4403447000000105 51.22913499969347)
18968,Colruyt,POINT(2.9747280795073707 51.2385420193383)
18971,Lidl,POINT(4.386014299999981 51.17230469984665)
18981,Lidl,POINT(3.5428933169242 50.9810633931209)
18985,Lidl,POINT(4.974034732341281 51.22752748974658)
19005,Lidl,POINT(4.481806664413446 51.087928978360836)
19012,Carrefour market,POINT(3.7629693383873546 51.1000580865248)
19013,Lidl,POINT(4.422919400000005 51.283067099693596)
19014,OKay,POINT(4.575483784127511 51.295701247298)
19021,Colruyt,POINT(4.396477100000009 51.17460309969336)
19024,Carrefour market,POINT(4.944652399999998 51.32053329969369)
19042,Lidl,POINT(4.836360700000015 51.17932159969337)
19044,OKay,POINT(4.487333700000011 51.004819499692985)
19045,Lidl,POINT(3.750088899999988 51.00323429969296)
19059,Lidl,POINT(5.269330399999985 51.0575432996931)
19060,OKay,POINT(4.513866599999989 50.90791009969273)
19065,Colruyt,POINT(4.9826500000000085 51.026201099693026)
19066,Colruyt,POINT(3.5994971202898096 50.846944719925496)
19067,OKay,POINT(4.267221200000013 50.75232369969241)
19072,Colruyt,POINT(3.18865758376659 51.1980623961652)
19100,Lidl,POINT(5.166792099999982 51.03676339969304)
19101,Carrefour market,POINT(3.710319324411877 50.998671095150286)
19104,Lidl,POINT(5.331482800000011 50.220981699691286)
19107,Colruyt,POINT(2.6703753999999913 51.07202069969311)
19110,Carrefour market,POINT(4.110954801331941 51.03318380689883)
19111,Lidl,POINT(3.7771017999999934 51.02299329999521)
19127,Lidl,POINT(3.20602121477424 50.8159427070199)
19128,OKay,POINT(4.332354700000014 51.010337899995214)
19129,Lidl,POINT(5.04048228263855 50.97569676515565)
19133,Colruyt,POINT(3.965485499999999 51.10907999969322)
19135,Colruyt,POINT(5.221014920769376 51.07683705062521)
19137,Colruyt,POINT(5.490555600000002 50.97722219992325)
19142,OKay,POINT(5.06374070000001 51.12446759969325)
19156,Colruyt,POINT(3.0968960000000134 50.80470799998079)
19163,Colruyt,POINT(3.8077507422931722 51.20050295703179)
19168,Lidl,POINT(3.1121582009568582 50.946570469834704)
19174,Colruyt,POINT(5.152409061342258 50.81244972277834)
19183,Lidl,POINT(3.1316131353378296 51.02543890338481)
19187,Lidl,POINT(4.76771197528519 51.346653702887)
19195,Lidl,POINT(5.60379557176766 51.1447428170804)
19198,Carrefour market,POINT(4.0242580613422385 50.83554703928587)
19202,Lidl,POINT(4.95327164180403 51.1457189302787)
19203,Lidl,POINT(4.66819151532991 51.2189369736482)
19205,Lidl,POINT(4.9588376644180165 50.97821302035673)
19211,Lidl,POINT(4.282743894708987 50.79426313760423)
19216,Colruyt,POINT(4.937505000000001 50.26556165000001)
19227,Colruyt,POINT(3.259751999999998 50.82284919969257)
19234,Colruyt,POINT(4.922737300000004 50.81120199998078)
19237,Colruyt,POINT(3.5770106039172367 51.19164248433642)
19246,Colruyt,POINT(3.8551330687866248 50.757187652808824)
19251,Lidl,POINT(3.3204499999999904 50.862309999692656)
19254,Lidl,POINT(5.5050222000000115 50.951793099692836)
19262,Lidl,POINT(4.650872400000008 51.11636339969321)
19264,Colruyt,POINT(3.241896288920212 51.20696468760352)
19268,Lidl,POINT(3.871607899999998 50.999813899692974)
19270,Colruyt,POINT(4.473567514103518 51.38180313399397)
19271,Carrefour market,POINT(4.72595896468361 50.876447573186866)
19272,Carrefour market,POINT(5.54432069836918 51.2473204900022)
19280,Carrefour market,POINT(5.1431300389162615 50.94400846873688)
19283,Colruyt,POINT(3.4234279859060606 50.889765554612026)
19292,Carrefour market,POINT(4.822119599999999 50.98062649969292)
19296,Lidl,POINT(3.429338800000017 50.894667799692726)
19318,Colruyt,POINT(4.494769900000017 50.78914259969247)
19319,Colruyt,POINT(4.751648000000008 51.39090599969386)
19321,Colruyt,POINT(4.699569199999982 51.071975599693104)
19324,Lidl,POINT(4.159246799999985 50.86997439969265)
19328,Carrefour market,POINT(5.71805289999999 51.03820389969306)
19341,OKay,POINT(5.744938099999981 51.14518489969329)
19348,OKay,POINT(4.025733500000008 50.76090109969243)
19350,Carrefour market,POINT(5.501714899999985 50.8622544999952)
19364,Colruyt,POINT(2.8858818999999825 50.840362499692596)
19365,Colruyt,POINT(5.628184453107722 50.87854599675349)
19369,Colruyt,POINT(4.05316036701382 50.93277841389444)
19370,Carrefour market,POINT(4.403393578741025 51.30796235317525)
19374,Lidl,POINT(4.938728400000012 50.80139039969251)
19379,Colruyt,POINT(4.320736800000016 50.896564499692715)
19396,Carrefour market,POINT(3.750734100000015 51.06276919969309)
19403,OKay,POINT(3.3541489582054167 50.884203012005656)
19414,Colruyt,POINT(4.68748450000001 51.29653779969364)
19415,Carrefour market,POINT(3.8829987999999993 50.998018999692945)
19419,OKay,POINT(4.054302700000005 50.907821999692736)
19421,Carrefour market,POINT(4.0160231000000035 50.94383009969282)
19433,Lidl,POINT(5.363414100000012 50.0259608996909)
19448,Colruyt,POINT(4.135045299999982 51.17028529969335)
19451,Colruyt,POINT(3.142934400000015 51.30288289969365)
19454,Lidl,POINT(2.64438010000001 51.10331159969318)
19459,Carrefour market,POINT(3.3306646999999945 50.857503999692625)
19460,Colruyt,POINT(4.810886357746769 50.97622001292081)
19477,OKay,POINT(4.591435799999988 51.24358579969353)
19482,Lidl,POINT(3.3322267999999866 50.98647259969294)
19486,Carrefour market,POINT(4.459183771024799 51.24564067946204)
19491,Lidl,POINT(4.471244200000015 51.23556819969352)
19493,Carrefour market,POINT(3.1561261999999823 50.9336413996928)
19494,Lidl,POINT(5.089485670592227 51.05588301470617)
19507,Lidl,POINT(6.005152052743927 50.41802778032322)
19515,Lidl,POINT(3.8171180441455643 50.87816546797192)
19528,Carrefour market,POINT(5.918862156993048 50.28339256475082)
19531,Colruyt,POINT(4.968897400000003 51.3206757996937)
19534,Lidl,POINT(2.9372412999999975 51.21692429969346)
19536,Colruyt,POINT(3.708868814017441 51.08685121451202)
19543,Carrefour market,POINT(3.228067999999995 50.807676999692525)
19544,Colruyt,POINT(5.319386257102896 51.22919329962345)
19561,Colruyt,POINT(4.367909094539719 51.09537491253039)
19562,Colruyt,POINT(3.214794442474104 51.22143133451189)
19566,Lidl,POINT(2.955501300000005 51.149643299693274)
19602,Colruyt,POINT(4.252289900000004 51.21432259969346)
19603,Colruyt,POINT(4.365058599999991 51.17087109969336)
19604,Colruyt,POINT(3.0768754999999848 50.9758525996929)
19617,Carrefour market,POINT(3.1910060999999867 51.200050499693425)
19624,Colruyt,POINT(2.870958499999987 51.03171269969303)
19628,Carrefour market,POINT(4.350265277090252 51.16032950563638)
19635,OKay,POINT(5.289697800000019 51.01635239969301)
19641,Carrefour market,POINT(4.251115686373096 51.215823652654926)
19647,Colruyt,POINT(4.218932441516131 51.128298054811)
19651,Colruyt,POINT(4.3366200209304395 50.740628489828026)
19654,OKay,POINT(4.402097500000015 50.88021279969267)
19665,Lidl,POINT(4.730911072999016 51.19544267549812)
19668,Lidl,POINT(3.2147105570430767 51.22216907300999)
19670,OKay,POINT(4.381514199999983 51.047628099693064)
19683,Carrefour market,POINT(3.6443714150275675 50.99391977337349)
19686,Lidl,POINT(5.472540798776637 51.13448433858169)
19687,OKay,POINT(4.727087951602953 51.195195584371945)
19693,Carrefour market,POINT(4.671199700000002 51.22175869969348)
19694,Carrefour market,POINT(3.682701893868157 51.07134099219637)
19708,Lidl,POINT(4.383033387731556 51.22529088216671)
19710,Colruyt,POINT(4.272673620866776 50.84443237015869)
19717,Colruyt,POINT(3.099903440475469 51.06252444113156)
19719,Colruyt,POINT(3.977584300000019 50.96342389969286)
19722,Colruyt,POINT(4.5056231000000135 51.25934829969356)
19723,Colruyt,POINT(4.13797985486129 51.0898352940865)
19726,Colruyt,POINT(6.022767872352586 50.425769888533175)
19730,Carrefour market,POINT(4.233657136840057 50.73755174853366)
19732,OKay,POINT(3.0302820000000175 51.12521499969324)
19736,Hypermarkt Carrefour,POINT(4.354813427612694 50.902179648141555)
19739,Lidl,POINT(5.845260725200672 50.48896330390191)
19757,OKay,POINT(3.7592592193103824 51.09021192405289)
19761,Carrefour market,POINT(5.93783670000001 50.39673999969166)
19762,Colruyt,POINT(3.8152703911934083 51.092624539215585)
19769,Carrefour market,POINT(4.329219299999982 51.1081792996932)
19776,Lidl,POINT(5.257369999999986 51.12498999969324)
19783,OKay,POINT(3.4544328332685525 50.928172917102906)
19791,OKay,POINT(5.507922000000014 50.87326299969268)
19800,OKay,POINT(3.952332699999981 50.92434619969279)
19802,Carrefour market,POINT(4.326663700000002 50.894753199692715)
19803,OKay,POINT(5.605299085003017 51.01880549516926)
19811,Carrefour market,POINT(4.276303424272423 50.86811620414487)
19818,Carrefour market,POINT(5.459926927070901 50.775632837931255)
19819,OKay,POINT(4.325488600000016 50.94065879969283)
19825,Colruyt,POINT(4.2301701999999874 51.09226139969316)
19833,Carrefour market,POINT(4.356611700000013 50.93866109969282)
19839,Colruyt,POINT(5.068945899999995 49.79260359969048)
19847,Colruyt,POINT(4.203447626983636 50.96164063827099)
19853,Carrefour market,POINT(5.069560617728475 51.08691271645959)
19854,Lidl,POINT(4.340134300000016 50.879708799692686)
19860,Colruyt,POINT(4.033755742978494 50.69012352443582)
19863,Carrefour market,POINT(4.576798000000002 51.294620999693656)
19867,OKay,POINT(3.651891796271096 50.90344003202038)
19870,Carrefour market,POINT(3.2689719999999944 50.816286199692556)
19880,OKay,POINT(3.131794280143076 50.95805461958789)
19882,Colruyt,POINT(4.4158287000000085 51.283951399693606)
19885,OKay,POINT(4.6162670637337255 51.05052582021695)
19888,OKay,POINT(3.421654999999988 51.13640179969325)
19896,OKay,POINT(4.734684200000014 50.94063469969282)
19899,OKay,POINT(2.978089131316539 51.15760758491062)
19901,Carrefour market,POINT(3.1565618504656063 51.1279086048538)
19902,Colruyt,POINT(4.216080995195931 50.726936346074226)
19905,Lidl,POINT(3.3157513898302278 51.20351768281091)
19911,Carrefour market,POINT(4.347259999999991 51.014156299693)
19914,Lidl,POINT(3.20112123907069 51.19779182750485)
19915,Lidl,POINT(2.747534999999992 50.85543869969262)
19916,OKay,POINT(4.474926100000021 51.46189849969404)
19917,OKay,POINT(3.673316400000002 50.924326199692786)
19921,Colruyt,POINT(3.322298036018945 50.920478279814354)
19923,OKay,POINT(4.1501386973477885 50.80639496701791)
19936,Colruyt,POINT(3.2716262000000196 50.84551309969261)
19943,Colruyt,POINT(4.517554167220636 51.196132475510126)
19948,Carrefour market,POINT(4.174687500000016 51.290143699693616)
19953,OKay,POINT(4.337446199999984 51.13453809969326)
19954,Colruyt,POINT(4.455590425815768 51.24849905522863)
19956,Colruyt,POINT(4.428627200000008 50.922890799692766)
19958,Lidl,POINT(3.761430763806324 51.05107117166931)
19963,Carrefour market,POINT(4.465665900000015 51.36509959969379)
19980,Carrefour market,POINT(4.497874504740236 51.295474611326625)
19987,OKay,POINT(3.72554339999998 51.118238599693235)
19990,Carrefour market,POINT(4.372480400000005 51.184179599693394)
20002,Colruyt,POINT(3.203510499999993 50.92212839969277)
20008,OKay,POINT(3.5712372000000148 51.11889229969324)
20013,OKay,POINT(5.727411199999999 51.03297039969305)
20015,Carrefour market,POINT(5.117179199999988 51.18970109998086)
20030,OKay,POINT(3.04756004585696 51.02857883127408)
20040,Carrefour market,POINT(4.572679899999996 51.2363073996935)
20043,Carrefour market,POINT(4.543199165502556 51.35139544386811)
20046,Carrefour market,POINT(5.521079900000014 50.872268499692666)
20047,Carrefour market,POINT(4.471636099999987 51.04427459969305)
20057,Carrefour market,POINT(5.86974565993989 50.3727410961017)
20058,Colruyt,POINT(3.594934772981624 50.74449800040037)
20065,Colruyt,POINT(3.7589335864734474 50.79699572397981)
20069,Colruyt,POINT(4.378115933701611 50.86708602440072)
20075,Carrefour market,POINT(4.387289400000007 51.206129399693424)
20082,Carrefour market,POINT(4.431410143880198 51.18556952910225)
20084,OKay,POINT(4.033300899999999 51.21235869969345)
20091,OKay,POINT(4.495594300000003 51.106566899693206)
20098,Colruyt,POINT(5.177845281612001 51.16490185081943)
20099,OKay,POINT(4.780650234891731 51.01777584333756)
20100,OKay,POINT(3.1782358679199776 50.80731509818294)
20103,Colruyt,POINT(3.74609715330676 50.99221625851621)
20116,Colruyt,POINT(4.000564699999987 50.895429199692714)
20127,Colruyt,POINT(4.362079900000015 51.332926699693715)
20139,Carrefour market,POINT(3.5939659999999884 50.95965699969287)
20142,OKay,POINT(3.764455600000005 51.20836969969344)
20143,OKay,POINT(3.1127022999999987 51.17970569969338)
20144,OKay,POINT(3.256689372713182 50.99369496225655)
20146,Colruyt,POINT(3.4492322539499254 51.077994237259404)
20151,Colruyt,POINT(3.133814700000004 51.14320789969328)
20152,Colruyt,POINT(4.030424361975768 51.06650875289726)
20157,Carrefour market,POINT(4.122216899999986 51.221230199693466)
20160,Colruyt,POINT(4.42984146008417 51.24295505048785)
20161,OKay,POINT(3.88458375861448 50.9027621814577)
20165,OKay,POINT(5.234051966830076 51.11117523429759)
20176,Colruyt,POINT(3.4395406951065155 50.76406252520775)
20180,Colruyt,POINT(3.4534399999999943 51.20416939999522)
20181,Colruyt,POINT(5.458259693288818 50.775539204730514)
20182,Lidl,POINT(4.331371206186305 50.7376707322935)
20184,OKay,POINT(4.193961311674115 51.032161132017954)
20206,Colruyt,POINT(3.8731333963298953 51.00001198504298)
20218,Carrefour market,POINT(3.778650100000003 50.9372302996928)
20220,Colruyt,POINT(4.091509912862796 50.871268316217375)
20233,Carrefour market,POINT(5.058140700000013 50.909799799692735)
20241,Colruyt,POINT(4.299376238111092 51.00465304285738)
20259,Colruyt,POINT(4.97188308540955 50.9743054876648)
20276,Carrefour market,POINT(6.203232399999994 50.42766169999517)
20299,Carrefour market,POINT(3.8067573999999915 50.99964109969298)
20310,OKay,POINT(3.3486877227192036 50.81536964734425)
20317,Colruyt,POINT(3.115838103327082 50.9469936626884)
20327,OKay,POINT(5.463517670552243 51.02276770446972)
20331,Colruyt,POINT(4.327422899999989 50.873743499692665)
20333,OKay,POINT(4.565395646627031 50.974450755793846)
20347,Lidl,POINT(3.8332142098216915 50.72225513309869)
20368,Lidl,POINT(4.379127667493807 50.833111499913684)
20371,Carrefour market,POINT(4.7674324559090975 51.201982094468114)
20386,Colruyt,POINT(4.634227101789876 51.00690381823393)
20436,Colruyt,POINT(5.363022557043076 49.916019461833336)
20439,OKay,POINT(3.404577500000019 50.83726749969259)
20443,Colruyt,POINT(4.340741851520549 50.87254779936964)
20454,OKay,POINT(4.171422682737766 50.87321979618855)
20461,Lidl,POINT(5.110701883215014 50.29202925383377)
20469,Lidl,POINT(5.21082744221151 50.1670946823945)
20472,Colruyt,POINT(5.90726551845543 50.5149834838831)
20474,Carrefour market,POINT(3.6874122999999948 51.07368269969312)
20479,Carrefour market,POINT(4.378852517116687 51.179039261197296)
20485,Carrefour market,POINT(4.497814400000002 51.12632919969323)
20487,OKay,POINT(4.995035600000017 51.41016159969391)
20492,OKay,POINT(4.838660900000007 50.83992529998079)
20499,Carrefour market,POINT(5.0327975999999985 49.926337399690695)
20506,Carrefour market,POINT(4.4652144999999965 51.17017239969336)
20511,Lidl,POINT(4.337005490006045 50.81156327240506)
20524,Carrefour market,POINT(3.2055899173980604 51.3299677800085)
20529,Carrefour market,POINT(4.307268099999999 50.90345629969271)
20555,Carrefour market,POINT(3.215186000000001 51.038837999693044)
20564,Colruyt,POINT(4.322978757672127 50.79675179018048)
20568,Colruyt,POINT(5.7241778674764765 50.01080752380484)
20595,Carrefour market,POINT(4.043379058310247 51.15577233783739)
20597,Lidl,POINT(4.339159474767 50.86790426282622)
20617,Carrefour market,POINT(5.371326100000018 50.027766899690924)
20642,Carrefour market,POINT(4.080237199999992 50.892373599692704)
20656,Colruyt,POINT(5.11762192146112 50.30734019131516)
20665,Carrefour market,POINT(3.4185827644365574 51.135749761331674)
20671,Carrefour market,POINT(3.2355187116394113 51.22639599644508)
20687,Colruyt,POINT(5.211270158405292 50.16507131128522)
20716,Carrefour market,POINT(4.075174777690318 50.84313907555717)
20726,Carrefour market,POINT(3.8926478326786174 50.886485459230215)
20735,Colruyt,POINT(4.131710206186305 50.99643109991035)
20738,Carrefour market,POINT(2.9359650999999998 50.97333079969292)
20764,Carrefour market,POINT(4.439628099999995 50.2665929996914)
20781,Carrefour market,POINT(5.7978337000000035 50.28366679969143)
20784,Lidl,POINT(4.291284799999997 50.86923199969264)
20793,Lidl,POINT(4.912354247850419 50.58485844264913)
20794,Lidl,POINT(4.362061980321874 50.87025849369645)
20796,Lidl,POINT(5.841551640739624 50.5817666818342)
20802,Carrefour market,POINT(4.7596200999999905 51.348954699995204)
20803,Lidl,POINT(4.371498682820696 50.46153828027357)
20820,Colruyt,POINT(5.550913499999992 50.567293999692005)
20825,Colruyt,POINT(5.587430367476447 50.63100049676985)
20838,OKay,POINT(5.088870899999995 51.31494009969367)
20840,Carrefour market,POINT(4.3659739999999925 50.908174099692744)
20845,Carrefour market,POINT(2.866444799999983 51.033332699693034)
20855,OKay,POINT(3.2855374637889723 50.94745060093161)
20866,Colruyt,POINT(5.49963886887419 50.61768374633969)
20880,Colruyt,POINT(4.12069923581937 50.695191620454025)
20881,Colruyt,POINT(3.309662485376492 50.838005796647366)
20890,OKay,POINT(4.766830500000019 51.14176989509246)
20898,OKay,POINT(3.2756912999999965 51.05939869969309)
20903,Colruyt,POINT(4.3980413999999834 50.82504929969256)
20917,Carrefour market,POINT(5.192997950314506 50.984446455273286)
20918,Carrefour market,POINT(4.735044714802266 51.194908156322875)
20922,Lidl,POINT(4.385631699405654 50.437189745846986)
20928,Colruyt,POINT(5.845860049796702 50.59166933673025)
20945,Lidl,POINT(5.61611355704307 50.61478589416534)
20952,Lidl,POINT(5.552643399999999 50.64510759969215)
20957,Carrefour market,POINT(4.180689800000006 51.19032439969341)
20961,Carrefour market,POINT(5.617870739187204 50.670974930994156)
20970,Lidl,POINT(4.331812399999988 50.04494819969095)
20975,Colruyt,POINT(5.533121900000011 50.65873699969221)
20976,Lidl,POINT(5.496546093254091 50.5897668108478)
20979,Carrefour market,POINT(4.177933212093227 50.96891745559083)
20992,OKay,POINT(4.128460299999981 50.911338699692735)
20998,Carrefour market,POINT(5.69167890000001 50.6639289996922)
21035,Colruyt,POINT(5.629545586353565 50.6597763179901)
21058,Carrefour market,POINT(3.2647036239715064 50.992098450434554)
21066,Lidl,POINT(3.31667271104509 50.730016341287694)
21074,Carrefour market,POINT(4.546868399999995 51.02242539969299)
21076,Lidl,POINT(4.185850400000017 50.4705282996918)
21078,Carrefour market,POINT(5.168925 51.169275399693355)
21091,Carrefour market,POINT(3.6116074999999803 51.1531644996933)
21098,Carrefour market,POINT(3.044369899999988 51.02900499969303)
21099,Colruyt,POINT(3.9527085000000195 50.48193859969183)
21100,Colruyt,POINT(4.396951000000011 50.84751019969262)
21114,Colruyt,POINT(5.089428000000007 50.749615499692396)
21116,Colruyt,POINT(3.9771417000000087 50.45294569969176)
21130,Lidl,POINT(5.841906053897845 49.559265706950605)
21143,Colruyt,POINT(4.362435699999998 50.901185599692724)
21150,OKay,POINT(3.1913958000000164 50.97674889969291)
21163,Colruyt,POINT(4.310004200000006 50.843972199692615)
21166,Carrefour market,POINT(3.015101599999981 51.09341709969316)
21170,Colruyt,POINT(4.181772300000004 50.475502699691816)
21186,Lidl,POINT(6.022172450608827 50.63609344884603)
21193,Colruyt,POINT(4.336499300000014 50.609774499692065)
21202,Carrefour market,POINT(5.622518999999997 50.70925739969233)
21216,Carrefour market,POINT(3.201100700000006 50.840008999692586)
21226,OKay,POINT(4.564735376651776 50.83244124652022)
21232,Carrefour market,POINT(5.695738699999988 50.73721829969236)
21243,Colruyt,POINT(4.47136200000001 50.84494319969262)
21255,Carrefour market,POINT(4.349686723873121 51.17585519001132)
21265,Lidl,POINT(4.51329411769287 50.42907027501272)
21277,Colruyt,POINT(3.303091600000001 50.72624639969236)
21290,Colruyt,POINT(6.022951676092134 50.634429859307495)
21291,Colruyt,POINT(4.320396434358584 50.856853347698376)
21302,Lidl,POINT(5.463986031131842 50.596206741873)
21310,Carrefour market,POINT(5.697727300000017 50.00197859999517)
21316,Lidl,POINT(5.089286765710823 50.49160918099202)
21318,Colruyt,POINT(5.8038338570604475 49.68108772851696)
21334,Colruyt,POINT(4.522245304299162 50.40621511083803)
21343,Carrefour market,POINT(5.123172107969305 50.08046635733535)
21356,Carrefour market,POINT(4.22146932050965 50.42209889080416)
21357,Carrefour market,POINT(4.53679841410525 50.19715137609)
21359,Lidl,POINT(4.502376036805331 50.412372335442214)
21363,OKay,POINT(3.1872742478504046 51.154775449450895)
21365,Lidl,POINT(4.371735100000009 50.687680699692265)
21376,Lidl,POINT(3.3749383032493396 50.597968110881325)
21379,Lidl,POINT(5.795093776617066 49.68448811413092)
21380,Lidl,POINT(4.8783968 50.72001869969233)
21388,Colruyt,POINT(4.438021131282821 50.41851529405663)
21390,Lidl,POINT(3.616573888325889 50.60468834374872)
21397,Lidl,POINT(4.454507200000002 50.40345099969166)
21410,Carrefour market,POINT(3.0807358751432146 51.07159607857831)
21420,OKay,POINT(4.164999999999988 50.65722219969218)
21440,Colruyt,POINT(5.092086196260435 50.49210395313643)
21447,Colruyt,POINT(5.883141476032341 50.58507881087106)
21454,Colruyt,POINT(4.302719400000017 50.82703829969256)
21459,OKay,POINT(4.466827799999988 50.76689559969243)
21464,Lidl,POINT(3.3734778 50.62479869969213)
21473,Carrefour market,POINT(4.159595699999996 50.56466369969201)
21474,Colruyt,POINT(4.529481600000014 50.71532609969235)
21478,Colruyt,POINT(5.080954999999987 50.68366239969225)
21483,Lidl,POINT(5.496920300000001 50.61601419969213)
21484,OKay,POINT(5.403602938995944 50.70158225427509)
21495,Colruyt,POINT(4.171174600000005 50.42221969969169)
21498,Lidl,POINT(5.193838396329888 50.99167704725607)
21512,Carrefour market,POINT(4.4018271999999925 50.834394399692584)
21537,Carrefour market,POINT(5.558920099999991 50.632591099692156)
21538,Colruyt,POINT(4.477029399999988 50.32809049969149)
21540,Lidl,POINT(4.2742328063541235 50.67617684707125)
21550,Colruyt,POINT(4.414368699999991 50.86116219969264)
21551,Colruyt,POINT(4.655812899999994 50.32817149969149)
21563,Carrefour market,POINT(3.4494870999999883 50.92323879969278)
21568,Lidl,POINT(5.811498658895475 50.64713177852549)
21572,Colruyt,POINT(4.380083145998004 50.83403859001366)
21580,Carrefour market,POINT(5.483102658895493 50.64909998594984)
21589,Lidl,POINT(4.3876870466270335 50.41027116266506)
21593,Lidl,POINT(3.777941099370956 50.622887171606976)
21599,Lidl,POINT(3.766654163194665 50.39706670981021)
21606,Carrefour market,POINT(4.427560761006775 50.842630329033916)
21607,Colruyt,POINT(4.366413657741566 50.69443963006961)
21613,Colruyt,POINT(3.8161400233135234 50.4694169776221)
21625,OKay,POINT(5.985785307340237 50.659157039938236)
21638,Lidl,POINT(3.946746150960929 50.439392457389445)
21652,Lidl,POINT(4.315345682209029 50.40621657457585)
21653,Lidl,POINT(4.069237099999992 50.58321089998076)
21654,OKay,POINT(4.24728529999999 50.23727459969135)
21669,Carrefour market,POINT(6.014928100000003 50.71733089998078)
21674,Colruyt,POINT(3.7901790638236976 50.633452152784194)
21675,Colruyt,POINT(4.616529117825698 50.71745411722509)
21684,Colruyt,POINT(4.876519099999994 50.725465399692354)
21690,Carrefour market,POINT(4.187300099999982 50.47649619969181)
21691,Colruyt,POINT(4.077365717756289 50.584738521224104)
21694,Lidl,POINT(3.974447258930187 50.45607653925974)
21709,Colruyt,POINT(3.681198266201031 50.51182175151404)
21712,Colruyt,POINT(4.695970643179295 50.569563213348616)
21715,Carrefour market,POINT(3.782879900000018 50.4145108996917)
21731,Colruyt,POINT(4.264055646136076 50.68158784156286)
21740,Lidl,POINT(3.8456892 50.440845899691745)
21752,Colruyt,POINT(4.309675066882126 50.33957109361674)
21759,Lidl,POINT(4.798745501171293 50.630334798243865)
21761,OKay,POINT(5.351704972203329 50.602351673871425)
21762,OKay,POINT(3.871940599999988 50.41060379969167)
21775,Colruyt,POINT(3.6192687055225203 50.59612297380156)
21776,Colruyt,POINT(4.8432736744793115 50.46409190447542)
21803,Carrefour market,POINT(4.873224199999995 50.50456989999521)
21814,Carrefour market,POINT(3.37879609999999 50.637781699692155)
21816,Lidl,POINT(4.373708673610706 50.379417370187895)
21831,Carrefour market,POINT(4.328761200000009 50.804612099692505)
21834,Colruyt,POINT(4.470555125165943 51.17489495520585)
21837,Lidl,POINT(3.6001321999999902 50.524398399691904)
21848,Carrefour market,POINT(3.8129853999999908 50.45615749998073)
21858,Colruyt,POINT(4.447022000000018 50.39790299969165)
21859,Colruyt,POINT(4.23350187731554 50.45757293593253)
21860,Lidl,POINT(3.672669181718833 50.51189387931695)
21865,Colruyt,POINT(5.249430845403689 50.69718091349909)
21866,Lidl,POINT(4.550853844249736 50.47989620047154)
21870,Colruyt,POINT(3.451797785215396 50.5654670715955)
21878,Colruyt,POINT(4.657546667493806 50.73817735300721)
21889,Colruyt,POINT(4.130162033798976 50.31558153485193)
21890,Colruyt,POINT(4.402201675988011 50.69463970119604)
21896,Lidl,POINT(4.47409703640171 50.344249684552)
21897,OKay,POINT(4.700423368920301 50.39081788693569)
21907,Colruyt,POINT(3.7680393208667873 50.39583533943493)
21913,Colruyt,POINT(3.92640709757969 50.4359439738891)
21919,Carrefour market,POINT(4.341608500000009 50.801645499692505)
21921,Colruyt,POINT(4.647702503041087 50.639746524267984)
21940,Colruyt,POINT(3.843690218420015 50.43829170832281)
21941,Lidl,POINT(3.889354885913834 50.40853575191458)
21948,Carrefour market,POINT(3.884021299999989 50.409032499691676)
21950,Colruyt,POINT(5.672896499999984 50.616472699692096)
21961,Colruyt,POINT(5.304644760713195 50.55669461075433)
21964,Lidl,POINT(4.4058623500000005 50.51325445)
21975,Carrefour market,POINT(5.740156899999986 50.63175599969215)
21983,Lidl,POINT(4.584724285879127 50.96173687242035)
21997,Lidl,POINT(4.141825243533899 50.6227829426733)
22001,Carrefour market,POINT(3.753472699999989 50.39903229969165)
22014,OKay,POINT(4.804577061342248 50.388187153146276)
22031,Carrefour market,POINT(4.045028297131761 50.46556884171372)
22045,Carrefour market,POINT(3.7856718000000056 50.6187930996921)
22046,Carrefour market,POINT(4.677341999999984 50.394207199691664)
22062,Colruyt,POINT(4.272621883432399 50.475176761962075)
22073,OKay,POINT(4.117662461307523 50.500377581120446)
22101,OKay,POINT(4.542653769346239 50.47193625124864)
22106,Lidl,POINT(4.51572454613685 50.86510012066417)
